population,symbol,hour_utc,n,median,p90
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 01:00:00+00:00,11,34.82298316889273,73.11910717721732
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 02:00:00+00:00,107,23.547880690737557,97.98376151872638
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 03:00:00+00:00,27,19.565642731362928,65.67270340774267
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 04:00:00+00:00,26,48.24819789355199,111.2205357632544
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 05:00:00+00:00,31,56.807422836584955,129.67200610221104
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 06:00:00+00:00,20,57.65117382795924,85.59933143694525
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 07:00:00+00:00,7,53.537284894837946,87.25779786307876
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 08:00:00+00:00,28,56.81828168387818,115.27574592590084
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 09:00:00+00:00,18,35.86439688925384,106.92725956363208
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 10:00:00+00:00,32,49.84671554229452,87.35296766325173
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 11:00:00+00:00,21,49.70368954310835,91.81331293037381
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 12:00:00+00:00,23,59.88023952095792,134.74263642123353
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 13:00:00+00:00,76,47.846958412924415,170.00164104808215
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 14:00:00+00:00,38,39.200464197421695,108.30580060628711
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 15:00:00+00:00,24,47.95273900679808,102.79814092272656
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 16:00:00+00:00,10,72.89272804064575,293.6630364612091
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 17:00:00+00:00,42,81.93531010660689,176.63669482495447
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 18:00:00+00:00,30,58.6281024037532,125.84379905808608
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 19:00:00+00:00,11,50.79117015041996,85.87041373926745
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 20:00:00+00:00,10,33.44329406694906,94.1575418492156
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 21:00:00+00:00,36,75.47209720183619,139.34451475396264
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 22:00:00+00:00,32,51.54639377861782,115.25363046414519
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-04 23:00:00+00:00,28,75.09881716238462,164.4987084214064
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 00:00:00+00:00,16,39.69908251473427,156.26381658075786
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 01:00:00+00:00,12,37.52256860081454,113.27793169025355
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 02:00:00+00:00,15,75.56174189699881,190.2994701224465
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 03:00:00+00:00,9,28.507432294846787,105.74387919089494
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 04:00:00+00:00,8,67.01828671891364,131.65722112435267
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 05:00:00+00:00,7,48.859934853421386,131.04004001222617
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 06:00:00+00:00,11,48.58299595141643,68.89564336372882
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 07:00:00+00:00,10,54.52220619560614,137.82207792207845
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 08:00:00+00:00,13,56.47438483259429,136.94854018366098
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 09:00:00+00:00,18,24.316118408409984,62.06971106500575
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 10:00:00+00:00,17,53.007135575942876,128.51939953166737
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 11:00:00+00:00,5,65.25285481239786,92.01108840855035
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 12:00:00+00:00,31,28.507432294846787,65.25285481239786
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 13:00:00+00:00,39,44.61569661326368,60.96321885795675
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 14:00:00+00:00,30,38.581982258819764,129.12575965539764
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 15:00:00+00:00,9,76.72117908338349,104.56784900527664
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 16:00:00+00:00,52,26.444710333658755,56.519024155869594
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 17:00:00+00:00,46,43.95638788592107,93.47879842929379
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 18:00:00+00:00,26,77.5513742458503,126.93144120065631
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 19:00:00+00:00,35,61.062487278649535,124.06227952364182
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 20:00:00+00:00,20,40.50246681184572,98.44038065396899
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 21:00:00+00:00,33,68.81198138028599,129.3676289517933
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 22:00:00+00:00,23,52.34548016911612,91.96890619360023
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-05 23:00:00+00:00,15,32.719836400817016,79.61986846999865
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-06 00:00:00+00:00,25,48.72107186358043,103.9530491835573
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-06 01:00:00+00:00,34,76.4134399925466,136.50473994381449
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-06 02:00:00+00:00,27,59.86828976252348,110.59594408078807
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-06 03:00:00+00:00,13,28.072989773411116,125.76419416961267
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-06 04:00:00+00:00,20,65.53908135444077,79.42210712825414
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-06 05:00:00+00:00,7,23.45582486317408,66.36237170449729
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-06 06:00:00+00:00,13,74.75900059020232,122.93960544420861
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-06 07:00:00+00:00,11,74.96547642533012,123.8266427002188
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-06 08:00:00+00:00,6,23.833243975103958,39.80755684593443
crypto_spot; valid archived quotes per symbol/hour UTC,GIGA/USD,2026-09-06 09:00:00+00:00,3,35.87801474985008,45.422614902160795
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-03 18:00:00+00:00,1,30.07518796992489,30.07518796992489
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-03 19:00:00+00:00,11,30.12048192771092,104.71204188481768
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-03 20:00:00+00:00,9,30.03003003003011,30.312226973835546
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-03 21:00:00+00:00,25,45.283018867923985,481.3203464383237
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-03 22:00:00+00:00,3,30.07518796992489,66.39239608455065
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-03 23:00:00+00:00,3,60.698027314112444,60.698027314112444
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 00:00:00+00:00,5,15.255530129671385,73.18468493609467
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 02:00:00+00:00,4,38.741676123910004,131.41026209142626
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 03:00:00+00:00,1,30.911901081916618,30.911901081916618
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 04:00:00+00:00,2,31.007751937983233,31.007751937983233
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 05:00:00+00:00,3,15.5159038013958,40.283661008148584
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 06:00:00+00:00,2,31.0800498439961,31.09936922229851
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 08:00:00+00:00,2,53.911329207841995,60.088891419380545
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 09:00:00+00:00,3,30.816640986132594,43.171809307480515
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 10:00:00+00:00,2,53.87582622825376,60.081790823462896
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 11:00:00+00:00,5,30.534351145038244,45.766590389016805
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 12:00:00+00:00,13,77.33952049497246,119.54794069504965
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 13:00:00+00:00,7,30.48780487804886,37.02434497037179
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 14:00:00+00:00,4,45.83662342710252,46.154417911028716
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 15:00:00+00:00,4,45.55819162460405,45.82287245338866
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 16:00:00+00:00,1,30.441400304414085,30.441400304414085
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 17:00:00+00:00,13,30.395136778115575,45.61351845275782
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 18:00:00+00:00,6,52.68955450896452,97.23479101416407
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 19:00:00+00:00,2,38.162160651400015,44.30164527008094
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 20:00:00+00:00,1,30.534351145038244,30.534351145038244
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-04 23:00:00+00:00,4,45.90676395950175,67.26903927715331
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-05 02:00:00+00:00,2,37.82745967110279,43.956697392902
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-05 03:00:00+00:00,1,30.07518796992489,30.07518796992489
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-05 04:00:00+00:00,4,45.18074851027721,45.35852642976111
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-05 06:00:00+00:00,3,45.078888054094136,45.35188661914542
crypto_spot; valid archived quotes per symbol/hour UTC,GLMR/USD,2026-09-05 07:00:00+00:00,1,30.07518796992489,30.07518796992489
crypto_spot; valid archived quotes per symbol/hour UTC,GMT/USD,2026-09-03 09:00:00+00:00,1,67.61325219743146,67.61325219743146
crypto_spot; valid archived quotes per symbol/hour UTC,GMT/USD,2026-09-03 10:00:00+00:00,1,13.540961408259435,13.540961408259435
crypto_spot; valid archived quotes per symbol/hour UTC,GMT/USD,2026-09-03 11:00:00+00:00,3,27.100271002710098,37.91836158036654
crypto_spot; valid archived quotes per symbol/hour UTC,GMT/USD,2026-09-03 12:00:00+00:00,1,27.063599458728078,27.063599458728078
crypto_spot; valid archived quotes per symbol/hour UTC,GMT/USD,2026-09-03 13:00:00+00:00,1,13.540961408259435,13.540961408259435
crypto_spot; valid archived quotes per symbol/hour UTC,GMT/USD,2026-09-03 14:00:00+00:00,9,13.52265043948676,45.969855457261616
crypto_spot; valid archived quotes per symbol/hour UTC,GMT/USD,2026-09-03 15:00:00+00:00,18,26.773809694484736,93.52037408149599
crypto_spot; valid archived quotes per symbol/hour UTC,GMT/USD,2026-09-03 16:00:00+00:00,11,13.413816230717092,40.13377926421474
crypto_spot; valid archived quotes per symbol/hour UTC,GMT/USD,2026-09-03 17:00:00+00:00,3,13.342228152100857,45.33511229708695
crypto_spot; valid archived quotes per symbol/hour UTC,GMT/USD,2026-09-03 18:00:00+00:00,1,53.050397877984224,53.050397877984224
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-03 18:00:00+00:00,2,34.10179390129346,39.58486389971289
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-03 19:00:00+00:00,8,27.210884353742124,31.30085253979113
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-03 20:00:00+00:00,5,27.210884353742124,35.51729128829131
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-03 21:00:00+00:00,5,54.7195622435021,96.01273910467596
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-03 22:00:00+00:00,2,27.435048745195264,27.495262843950155
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-03 23:00:00+00:00,3,27.472527472528107,38.43891180885044
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 00:00:00+00:00,3,40.677966101694054,41.03483927928259
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 01:00:00+00:00,2,34.111099936303475,39.542056388078
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 02:00:00+00:00,1,40.733197556008484,40.733197556008484
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 03:00:00+00:00,1,27.247956403269175,27.247956403269175
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 05:00:00+00:00,1,40.89979550102163,40.89979550102163
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 06:00:00+00:00,2,34.092766501233804,39.62784926743774
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 07:00:00+00:00,2,27.247956403269175,27.247956403269175
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 09:00:00+00:00,2,40.404333557499875,40.491400134862836
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 10:00:00+00:00,1,27.13704206241462,27.13704206241462
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 11:00:00+00:00,2,40.65042516323717,40.67245791400268
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 12:00:00+00:00,8,48.423762963813985,102.27139384795969
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 14:00:00+00:00,2,41.551266464761625,41.57428655698587
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 16:00:00+00:00,2,41.096063925959875,41.163619099536795
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 17:00:00+00:00,1,41.2371134020622,41.2371134020622
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 18:00:00+00:00,1,55.17241379310227,55.17241379310227
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 19:00:00+00:00,2,41.293874741913626,41.293874741913626
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 20:00:00+00:00,2,41.40786749482314,41.40786749482314
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 21:00:00+00:00,3,41.46510020732585,41.55705330549871
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-04 23:00:00+00:00,2,41.58012145544806,41.626225540221455
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-05 00:00:00+00:00,1,27.624309392264603,27.624309392264603
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-05 01:00:00+00:00,1,41.40786749482314,41.40786749482314
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-05 02:00:00+00:00,1,41.12405757367973,41.12405757367973
crypto_spot; valid archived quotes per symbol/hour UTC,GMX/USD,2026-09-05 03:00:00+00:00,1,40.733197556008484,40.733197556008484
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 09:00:00+00:00,10,17.059036142333508,34.08788033782266
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 10:00:00+00:00,2,78.34144943410293,102.8023947200407
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 11:00:00+00:00,2,54.63586474856821,76.59064764191626
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 12:00:00+00:00,5,40.59539918809271,230.51555816762982
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 13:00:00+00:00,4,23.69555315438194,93.09299431497334
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 14:00:00+00:00,11,26.89979825151318,65.87615283267532
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 15:00:00+00:00,17,32.86230693394657,45.293241195784276
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 16:00:00+00:00,13,39.21568627450934,56.22849790123184
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 17:00:00+00:00,8,22.764487907001172,29.97931787199155
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 18:00:00+00:00,5,32.35198964736424,52.01137851917781
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 19:00:00+00:00,9,38.610038610039275,97.0309143471719
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 20:00:00+00:00,6,51.96497300909949,58.555634043161
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 21:00:00+00:00,1,12.995451591943416,12.995451591943416
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 22:00:00+00:00,2,131.6484273691613,173.8922678190237
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-03 23:00:00+00:00,5,72.67922035018218,167.7027834189464
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 00:00:00+00:00,5,119.36339522546393,135.02092679634254
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 01:00:00+00:00,3,79.57559681697633,165.34807466693044
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 02:00:00+00:00,2,72.94872657441758,78.29246595190996
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 03:00:00+00:00,2,36.442927752461,38.99268066277716
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 04:00:00+00:00,1,40.053404539386534,40.053404539386534
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 05:00:00+00:00,3,46.74457429048455,57.26904796957767
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 07:00:00+00:00,1,19.993335554815403,19.993335554815403
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 08:00:00+00:00,4,69.96122761818974,451.80822762107175
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 09:00:00+00:00,4,86.20272381245789,119.95513283446832
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 11:00:00+00:00,3,26.507620941020612,31.853133879541502
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 12:00:00+00:00,24,70.65877879528905,199.7055987005736
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 13:00:00+00:00,3,133.779264214046,313.989895396001
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 16:00:00+00:00,2,176.09685583925173,279.2512014065773
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 17:00:00+00:00,2,254.64921606063245,317.06424108305157
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 18:00:00+00:00,3,26.954177897574194,32.29968186273028
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 19:00:00+00:00,4,36.60792147298385,146.1829611394409
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 20:00:00+00:00,2,20.134411838132472,20.18305873921789
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 21:00:00+00:00,1,26.863666890530624,26.863666890530624
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-04 23:00:00+00:00,6,20.07368409859578,43.64590308024948
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 00:00:00+00:00,3,26.59574468085113,142.52231516308308
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 01:00:00+00:00,2,19.986730994379,20.013362214891163
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 02:00:00+00:00,2,19.898299535852786,25.19981905836425
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 03:00:00+00:00,2,16.614608003233304,19.275065169939058
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 04:00:00+00:00,8,23.04486329910318,49.70900962363178
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 05:00:00+00:00,3,19.756338491933167,25.04553269509071
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 06:00:00+00:00,2,32.86447034551735,38.13107947344234
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 07:00:00+00:00,5,32.58390355164529,69.2217194628036
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 08:00:00+00:00,15,26.007802340702273,63.71637154708533
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 09:00:00+00:00,4,26.071422209441767,48.200016307893314
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 10:00:00+00:00,8,19.442646241177982,27.876409040547834
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 11:00:00+00:00,4,22.76425654147086,26.03831330044263
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 12:00:00+00:00,6,16.251756325149778,22.75375639969242
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 13:00:00+00:00,6,22.808761536255165,32.45699448231075
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 14:00:00+00:00,1,71.91892775416851,71.91892775416851
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 15:00:00+00:00,2,29.36384720065928,31.93989228144809
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 16:00:00+00:00,28,69.08075665660333,116.46697472791742
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 17:00:00+00:00,89,92.75362318840602,216.96094913449028
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 18:00:00+00:00,32,56.6121183743803,152.51536808722983
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 19:00:00+00:00,21,43.76367614879689,73.93715341959246
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 20:00:00+00:00,7,31.377470975838072,151.6398525294961
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 21:00:00+00:00,3,30.988534242331227,60.67000644611354
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 22:00:00+00:00,2,113.77131118483636,189.83042931313437
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-05 23:00:00+00:00,5,24.87562189054625,53.36811449415456
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-06 00:00:00+00:00,7,55.57270762581031,64.58051377756942
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-06 01:00:00+00:00,12,55.98046941392778,104.77657935285053
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-06 02:00:00+00:00,5,18.478595626733753,135.75954728745128
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-06 03:00:00+00:00,13,71.59904534606328,126.00041223108613
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-06 04:00:00+00:00,6,64.33372462801258,98.05952238899977
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-06 05:00:00+00:00,18,36.35094409515771,92.73448854170164
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-06 06:00:00+00:00,17,55.13016845329238,90.93982420554485
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-06 07:00:00+00:00,21,24.76780185758628,93.13877677739883
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-06 08:00:00+00:00,16,49.33324902574833,83.41438347603781
crypto_spot; valid archived quotes per symbol/hour UTC,GOAT/USD,2026-09-06 09:00:00+00:00,2,30.803418596266745,45.61814364527072
crypto_spot; valid archived quotes per symbol/hour UTC,GOMINING/USD,2026-09-03 09:00:00+00:00,4,60.73752711496719,66.83236924560154
crypto_spot; valid archived quotes per symbol/hour UTC,GOMINING/USD,2026-09-03 10:00:00+00:00,4,38.90469638555359,94.66824936404726
crypto_spot; valid archived quotes per symbol/hour UTC,GOMINING/USD,2026-09-03 11:00:00+00:00,12,25.985283675597344,71.41731161310902
crypto_spot; valid archived quotes per symbol/hour UTC,GOMINING/USD,2026-09-03 12:00:00+00:00,10,58.79872968480552,92.48466355098732
crypto_spot; valid archived quotes per symbol/hour UTC,GOMINING/USD,2026-09-03 13:00:00+00:00,51,2.878111958554871,2.880599164625925
crypto_spot; valid archived quotes per symbol/hour UTC,GOMINING/USD,2026-09-03 14:00:00+00:00,7,17.271157167529918,23.02158273381201
crypto_spot; valid archived quotes per symbol/hour UTC,GOMINING/USD,2026-09-03 15:00:00+00:00,5,22.981901752369076,25.858353684814148
crypto_spot; valid archived quotes per symbol/hour UTC,GOMINING/USD,2026-09-03 16:00:00+00:00,9,20.054433462254075,49.75741085493365
crypto_spot; valid archived quotes per symbol/hour UTC,GOMINING/USD,2026-09-03 17:00:00+00:00,6,48.630283967335686,58.674739017431506
crypto_spot; valid archived quotes per symbol/hour UTC,GOMINING/USD,2026-09-03 18:00:00+00:00,7,20.112052865966916,33.85882175626374
crypto_spot; valid archived quotes per symbol/hour UTC,GOMINING/USD,2026-09-03 19:00:00+00:00,10,29.81767116903017,90.70490618615189
